Subject,Condition,TweetID,TweetAccuracy,TweetEngage,TEndTime,TPageTime,TPAccuracy,TPEngage,TPEndTime,TPPageTime,FakeRate,FEndTime,FPageTime,Political_View,Trust_Tweet,Photoshop
371,1,1,Very Accurate (5),Retweet,2.63,4.015,Very Accurate (5),Retweet,2.101,3.578,More real than fake (4),0,2.773,1,2,0
371,2,2,Neither Accurate nor Inaccurate (3),No Engagement,3.647,5.774,Very Accurate (5),Retweet,10.809,12.683,More real than fake (4),1.357,2.039,1,2,0
371,3,3,Very Accurate (5),Like,14.7,17.723,Somewhat Accurate (4),Like,5.84,8.892,More fake than real (2),0,4.891,1,2,0
372,1,1,Somewhat Inaccurate (2),No Engagement,2.441,3.636,Somewhat Inaccurate (2),No Engagement,1.424,2.757,More real than fake (4),0,2.677,1,0,0
372,2,2,Very Inaccurate (1),No Engagement,4.827,7.188,Very Inaccurate (1),No Engagement,5.088,6.326,More real than fake (4),0,1.317,1,0,0
372,3,3,Very Inaccurate (1),No Engagement,8.272,35.845,Very Inaccurate (1),No Engagement,1.455,3.678,More fake than real (2),0,2.429,1,0,0
373,1,2,Somewhat Inaccurate (2),No Engagement,5.783,6.858,Somewhat Inaccurate (2),No Engagement,3.901,6.658,More fake than real (2),0,0.975,1,2,1
373,2,1,Somewhat Inaccurate (2),No Engagement,8.332,10.646,Neither Accurate nor Inaccurate (3),No Engagement,7.383,9.208,I'm not sure (3),0,1.115,1,2,1
373,3,3,Very Inaccurate (1),No Engagement,3.466,5.357,Very Inaccurate (1),No Engagement,2.249,4.456,Definitely fake (1),1.183,2.296,1,2,1
374,1,3,Somewhat Inaccurate (2),No Engagement,17.01,17.709,Very Inaccurate (1),No Engagement,9.52,10.324,Definitely fake (1),5.256,6.696,1,1,1
374,2,1,Neither Accurate nor Inaccurate (3),No Engagement,10.069,10.719,Neither Accurate nor Inaccurate (3),No Engagement,11.948,12.506,More fake than real (2),7.036,7.558,1,1,1
374,3,2,Very Inaccurate (1),No Engagement,33.678,35.004,Very Inaccurate (1),No Engagement,15.008,15.78,Definitely fake (1),4.776,5.81,1,1,1
375,1,1,Neither Accurate nor Inaccurate (3),No Engagement,4.716,7.292,Neither Accurate nor Inaccurate (3),No Engagement,3.377,6.219,I'm not sure (3),0,2.907,1,0,0
375,2,3,Very Inaccurate (1),No Engagement,5.437,7.65,Very Inaccurate (1),No Engagement,3.52,6.839,I'm not sure (3),0,3.547,1,0,0
375,3,2,Neither Accurate nor Inaccurate (3),No Engagement,7.277,10.166,Neither Accurate nor Inaccurate (3),No Engagement,7.265,9.358,I'm not sure (3),0,2.97,1,0,0
376,1,1,Very Inaccurate (1),No Engagement,6.262,7.953,Somewhat Accurate (4),No Engagement,4.259,5.914,More real than fake (4),1.183,1.605,1,0,1
376,2,3,Very Inaccurate (1),No Engagement,6.613,7.798,Somewhat Inaccurate (2),No Engagement,2.018,3.275,More real than fake (4),0,1.311,1,0,1
376,3,2,Very Inaccurate (1),No Engagement,2.222,3.619,Very Inaccurate (1),No Engagement,2.972,4.129,More fake than real (2),0,2.475,1,0,1
377,1,3,Somewhat Inaccurate (2),No Engagement,10.979,12.638,Neither Accurate nor Inaccurate (3),No Engagement,6.669,7.889,I'm not sure (3),12.273,14.167,0,1,0
377,2,2,Somewhat Accurate (4),Like,25.865,28.008,Neither Accurate nor Inaccurate (3),No Engagement,9.846,11.343,I'm not sure (3),15.257,16.471,0,1,0
377,3,1,Somewhat Inaccurate (2),No Engagement,19.948,21.814,Neither Accurate nor Inaccurate (3),No Engagement,31.342,32.354,More fake than real (2),9.836,10.853,0,1,0
378,1,2,Very Inaccurate (1),No Engagement,2.709,3.705,Somewhat Inaccurate (2),No Engagement,3.692,5.479,I'm not sure (3),0,0.797,1,0,1
378,2,1,Somewhat Inaccurate (2),No Engagement,3.154,3.819,Very Inaccurate (1),No Engagement,1.118,2.32,I'm not sure (3),0,0.779,1,0,1
378,3,3,Very Inaccurate (1),No Engagement,4.003,5.51,Very Inaccurate (1),No Engagement,1.181,4.297,More fake than real (2),0.696,1.224,1,0,1
379,1,1,Somewhat Accurate (4),No Engagement,2.44,3.217,Somewhat Accurate (4),External Share,2.984,3.222,I'm not sure (3),0,0.694,1,2,0
379,2,3,Somewhat Accurate (4),No Engagement,6.247,7.149,Neither Accurate nor Inaccurate (3),No Engagement,2.624,3.606,More fake than real (2),2.505,3.29,1,2,0
379,3,2,Neither Accurate nor Inaccurate (3),External Share,2.176,3.748,Somewhat Accurate (4),No Engagement,3.934,4.411,I'm not sure (3),1.376,2.697,1,2,0
380,1,3,Very Inaccurate (1),No Engagement,4.176,4.98,Very Inaccurate (1),No Engagement,1.767,2.363,I'm not sure (3),0,1.02,1,1,0
380,2,2,Neither Accurate nor Inaccurate (3),No Engagement,9.704,10.782,Somewhat Accurate (4),No Engagement,4.152,4.782,I'm not sure (3),0,0.708,1,1,0
380,3,1,Somewhat Inaccurate (2),No Engagement,1.192,1.86,Very Inaccurate (1),No Engagement,3.72,4.244,Definitely fake (1),0,4.068,1,1,0
381,1,2,Somewhat Accurate (4),Like,12.696,13.918,Somewhat Accurate (4),Like,3.788,4.919,More real than fake (4),0,1.645,1,0,1
381,2,1,Somewhat Inaccurate (2),Reply,2.108,6.608,Somewhat Inaccurate (2),No Engagement,2.56,3.872,I'm not sure (3),0.825,2.165,1,0,1
381,3,3,Somewhat Inaccurate (2),No Engagement,3.927,6.996,Very Inaccurate (1),No Engagement,3.163,4.206,Definitely fake (1),0,2.969,1,0,1
382,1,3,Neither Accurate nor Inaccurate (3),No Engagement,5.761,7.134,Neither Accurate nor Inaccurate (3),No Engagement,2.448,3.916,I'm not sure (3),0,2.899,0,1,0
382,2,1,Neither Accurate nor Inaccurate (3),No Engagement,8.57,10.777,Neither Accurate nor Inaccurate (3),No Engagement,6.617,8.938,More real than fake (4),0,1.315,0,1,0
382,3,2,Neither Accurate nor Inaccurate (3),No Engagement,4.632,6.924,Neither Accurate nor Inaccurate (3),No Engagement,2.881,4.582,More real than fake (4),0,2.273,0,1,0
383,1,2,Very Accurate (5),No Engagement,19.322,19.788,Somewhat Accurate (4),Like,13.512,14.156,More real than fake (4),2.41,2.944,0,2,0
383,2,1,Somewhat Accurate (4),No Engagement,12.292,13.307,Neither Accurate nor Inaccurate (3),No Engagement,13.637,14.483,Definitely real (5),2.377,3.963,0,2,0
383,3,3,Very Inaccurate (1),No Engagement,8.615,8.967,Very Inaccurate (1),No Engagement,14.203,14.84,I'm not sure (3),4.804,6.057,0,2,0
384,1,3,Very Inaccurate (1),No Engagement,55.635,55.673,Very Inaccurate (1),No Engagement,73.617,74.059,I'm not sure (3),14.168,14.807,0,2,0
384,2,1,Somewhat Accurate (4),Retweet,42.269,43.441,Neither Accurate nor Inaccurate (3),Reply,45.152,50.048,More fake than real (2),26.084,26.691,0,2,0
384,3,2,Neither Accurate nor Inaccurate (3),No Engagement,35.652,36.511,Very Inaccurate (1),No Engagement,22.788,25.239,More fake than real (2),21.318,21.956,0,2,0
385,1,1,Somewhat Inaccurate (2),No Engagement,3.517,4.772,Neither Accurate nor Inaccurate (3),No Engagement,2.695,4.115,I'm not sure (3),0,1.265,0,1,0
385,2,2,Somewhat Accurate (4),Like,2.761,3.937,Neither Accurate nor Inaccurate (3),No Engagement,4.013,5.049,More fake than real (2),0,1.086,0,1,0
385,3,3,Very Inaccurate (1),No Engagement,1.165,2.923,Very Inaccurate (1),No Engagement,1.407,2.872,More fake than real (2),0,1.547,0,1,0
386,1,3,Neither Accurate nor Inaccurate (3),No Engagement,12.796,13.48,Neither Accurate nor Inaccurate (3),No Engagement,9.563,10.089,More fake than real (2),6.932,7.571,1,1,1
386,2,2,Somewhat Inaccurate (2),No Engagement,18.797,19.421,Somewhat Inaccurate (2),No Engagement,7.554,8.803,More fake than real (2),1.681,2.8,1,1,1
386,3,1,Neither Accurate nor Inaccurate (3),No Engagement,7.616,8.517,Somewhat Inaccurate (2),No Engagement,12.679,13.351,More fake than real (2),15.297,15.324,1,1,1
387,1,3,Very Inaccurate (1),No Engagement,3.627,4.278,Very Inaccurate (1),No Engagement,2.485,3.046,More fake than real (2),16.37,16.978,1,2,1
387,2,2,Very Inaccurate (1),No Engagement,8.206,8.733,Very Inaccurate (1),No Engagement,2.768,3.464,I'm not sure (3),2.177,2.569,1,2,1
387,3,1,Somewhat Inaccurate (2),No Engagement,10.637,11.46,Very Inaccurate (1),No Engagement,7.604,8.531,More fake than real (2),2.46,2.961,1,2,1
388,1,2,Somewhat Accurate (4),No Engagement,1.944,3.783,Very Accurate (5),Like,2.788,4.223,More fake than real (2),0,0.889,1,1,1
388,2,3,Somewhat Accurate (4),No Engagement,2.329,3.008,Somewhat Accurate (4),No Engagement,3.189,4.225,More fake than real (2),0,1.639,1,1,1
388,3,1,Very Inaccurate (1),No Engagement,2.379,3.72,Very Inaccurate (1),No Engagement,4.211,5.172,Definitely fake (1),0,0.732,1,1,1
389,1,3,Very Inaccurate (1),No Engagement,5.687,7.708,Somewhat Inaccurate (2),No Engagement,16.843,17.934,More fake than real (2),26.808,27.821,1,1,0
389,2,1,Neither Accurate nor Inaccurate (3),No Engagement,3.541,4.556,Neither Accurate nor Inaccurate (3),No Engagement,2.239,3.58,I'm not sure (3),0,1.476,1,1,0
389,3,2,Neither Accurate nor Inaccurate (3),No Engagement,3.252,4.474,Very Inaccurate (1),No Engagement,3.158,4.052,More fake than real (2),3.848,4.957,1,1,0
390,1,2,Somewhat Inaccurate (2),No Engagement,2.413,10.751,Neither Accurate nor Inaccurate (3),No Engagement,6.149,8.518,Definitely fake (1),0,10.715,0,0,0
390,2,3,Somewhat Inaccurate (2),No Engagement,6.948,14.182,Somewhat Inaccurate (2),No Engagement,2.701,5.633,More fake than real (2),10.135,14.718,0,0,0
390,3,1,Neither Accurate nor Inaccurate (3),No Engagement,2.668,4.124,Somewhat Inaccurate (2),No Engagement,8.201,13.146,Definitely fake (1),0,1.965,0,0,0
391,1,1,Somewhat Accurate (4),No Engagement,18.94,20.64,Somewhat Accurate (4),No Engagement,5.884,6.976,I'm not sure (3),2.365,4.107,0,2,0
391,2,2,Very Inaccurate (1),No Engagement,24.259,25.461,Very Inaccurate (1),No Engagement,22.14,23.635,More fake than real (2),21.026,22.666,0,2,0
391,3,3,Somewhat Accurate (4),No Engagement,7.749,8.694,Neither Accurate nor Inaccurate (3),No Engagement,5.578,6.593,Definitely fake (1),3.985,5.124,0,2,0
392,1,1,Somewhat Accurate (4),No Engagement,19.396,20.911,Somewhat Accurate (4),No Engagement,7.911,9.201,I'm not sure (3),15.219,16.609,0,1,1
392,2,3,Somewhat Inaccurate (2),Reply,18.087,19.116,Somewhat Inaccurate (2),Reply,6.249,7.959,I'm not sure (3),4.502,5.097,0,1,1
392,3,2,Neither Accurate nor Inaccurate (3),Retweet,49.445,52.534,Somewhat Accurate (4),No Engagement,48.463,49.585,I'm not sure (3),3.067,4.423,0,1,1
393,1,1,Neither Accurate nor Inaccurate (3),No Engagement,5.307,6.523,Somewhat Accurate (4),No Engagement,2.571,3.648,More real than fake (4),0,1.067,1,1,1
393,2,2,Neither Accurate nor Inaccurate (3),No Engagement,2.853,4.154,Neither Accurate nor Inaccurate (3),No Engagement,1.496,2.658,More real than fake (4),0,1.01,1,1,1
393,3,3,Somewhat Inaccurate (2),No Engagement,7.671,8.834,Very Inaccurate (1),No Engagement,4.438,5.312,Definitely fake (1),0,2.176,1,1,1
394,1,2,Very Accurate (5),Like,4.093,4.687,Somewhat Accurate (4),Like,8.658,9.236,More real than fake (4),5.99,6.51,1,1,1
394,2,3,Very Inaccurate (1),No Engagement,15.081,15.618,Very Inaccurate (1),No Engagement,10.893,11.489,More fake than real (2),4.629,5.165,1,1,1
394,3,1,Somewhat Inaccurate (2),No Engagement,11.04,11.541,Somewhat Inaccurate (2),No Engagement,10.566,11.125,More fake than real (2),1.727,2.357,1,1,1
395,1,1,Somewhat Inaccurate (2),No Engagement,5.902,6.892,Somewhat Inaccurate (2),No Engagement,7.548,8.296,More fake than real (2),7.407,8.858,1,0,1
395,2,3,Very Inaccurate (1),No Engagement,3.671,4.611,Very Inaccurate (1),No Engagement,4.337,5.881,I'm not sure (3),3.998,4.842,1,0,1
395,3,2,Very Inaccurate (1),No Engagement,3.373,4.5,Very Inaccurate (1),No Engagement,3.7,4.445,I'm not sure (3),1.061,1.981,1,0,1
396,1,2,Neither Accurate nor Inaccurate (3),No Engagement,5.25,6.835,Somewhat Accurate (4),No Engagement,4.549,6.005,More real than fake (4),0,1.123,1,1,0
396,2,1,Somewhat Accurate (4),No Engagement,91.994,93.473,Neither Accurate nor Inaccurate (3),No Engagement,2.372,4.167,More fake than real (2),0,1.118,1,1,0
396,3,3,Very Inaccurate (1),No Engagement,3.856,5.286,Very Inaccurate (1),No Engagement,2.848,4.528,Definitely fake (1),1.48,2.505,1,1,0
397,1,3,Somewhat Inaccurate (2),No Engagement,2.575,3.724,Neither Accurate nor Inaccurate (3),No Engagement,1.82,3.286,More real than fake (4),0,0.907,1,0,1
397,2,2,Very Inaccurate (1),No Engagement,1.824,2.986,Very Inaccurate (1),No Engagement,1.484,2.451,More fake than real (2),6.48,7.749,1,0,1
397,3,1,Somewhat Accurate (4),No Engagement,2.98,3.327,Very Inaccurate (1),No Engagement,1.178,2.547,Definitely fake (1),0,0.967,1,0,1
398,1,3,Somewhat Inaccurate (2),No Engagement,8.077,12.895,Neither Accurate nor Inaccurate (3),No Engagement,11.748,14.543,More fake than real (2),0,11.805,1,0,0
398,2,1,Somewhat Accurate (4),No Engagement,3.902,5.445,Somewhat Inaccurate (2),No Engagement,3.678,6.007,I'm not sure (3),0,1.32,1,0,0
398,3,2,Neither Accurate nor Inaccurate (3),No Engagement,1.732,3.872,Somewhat Inaccurate (2),No Engagement,9.994,11.607,More fake than real (2),0,1.457,1,0,0
399,1,2,Very Inaccurate (1),No Engagement,7.151,10.602,Very Inaccurate (1),No Engagement,6.051,7.569,More fake than real (2),2.574,3.213,1,1,0
399,2,1,Somewhat Inaccurate (2),No Engagement,7.676,8.243,Somewhat Inaccurate (2),No Engagement,10.173,10.671,I'm not sure (3),14.785,15.633,1,1,0
399,3,3,Very Inaccurate (1),No Engagement,4.111,4.711,Very Inaccurate (1),No Engagement,5.096,5.694,More fake than real (2),3.043,3.738,1,1,0
400,1,2,Neither Accurate nor Inaccurate (3),No Engagement,4.61,6.436,Somewhat Accurate (4),No Engagement,5.704,6.96,More fake than real (2),0,2.034,1,2,0
400,2,1,Very Inaccurate (1),No Engagement,1.915,4.165,Very Inaccurate (1),No Engagement,3.426,5.483,More fake than real (2),0,1.441,1,2,0
400,3,3,Very Inaccurate (1),No Engagement,3.383,5.071,Very Inaccurate (1),No Engagement,1.986,3.268,Definitely fake (1),0,1.783,1,2,0
401,1,3,Very Inaccurate (1),No Engagement,4.193,5.282,Somewhat Inaccurate (2),No Engagement,3.416,4.554,More real than fake (4),0,0.762,0,2,1
401,2,1,Neither Accurate nor Inaccurate (3),No Engagement,1.625,2.801,Neither Accurate nor Inaccurate (3),No Engagement,1.039,2.236,More fake than real (2),0,0.79,0,2,1
401,3,2,Somewhat Accurate (4),Like,3.999,5.043,Somewhat Accurate (4),Like,1.041,2.124,More fake than real (2),0,2.548,0,2,1
402,1,1,Somewhat Accurate (4),No Engagement,1.68,2.394,Very Accurate (5),No Engagement,1.952,2.559,Definitely real (5),0,1.769,1,0,0
402,2,2,Neither Accurate nor Inaccurate (3),No Engagement,3.64,4.417,Somewhat Accurate (4),No Engagement,1.944,3.361,Definitely real (5),0,2.985,1,0,0
402,3,3,Somewhat Accurate (4),No Engagement,1.297,1.874,Somewhat Accurate (4),No Engagement,2.112,3.17,I'm not sure (3),0,0.812,1,0,0
403,1,1,Very Inaccurate (1),No Engagement,2.954,4.22,Very Inaccurate (1),No Engagement,6.392,7.1,Definitely fake (1),0,3.815,1,0,1
403,2,3,Very Inaccurate (1),No Engagement,1.792,2.419,Very Inaccurate (1),No Engagement,2.712,3.571,More real than fake (4),0,4.763,1,0,1
403,3,2,Somewhat Inaccurate (2),No Engagement,2.88,3.186,Very Inaccurate (1),No Engagement,2.82,3.661,Definitely fake (1),0,2.906,1,0,1
404,1,3,Very Inaccurate (1),No Engagement,1.264,2.101,Very Inaccurate (1),No Engagement,2.386,3.596,Definitely real (5),1.91,2.626,1,1,1
404,2,2,Somewhat Inaccurate (2),No Engagement,5.18,6.295,Very Inaccurate (1),No Engagement,1.815,2.879,More real than fake (4),0,0.94,1,1,1
404,3,1,Very Inaccurate (1),No Engagement,1.507,2.974,Very Inaccurate (1),No Engagement,1.43,2.408,More fake than real (2),0,1.115,1,1,1
405,1,3,Neither Accurate nor Inaccurate (3),No Engagement,6.859,7.875,Neither Accurate nor Inaccurate (3),No Engagement,3.908,5.31,Definitely real (5),9.036,9.807,0,1,1
405,2,2,Neither Accurate nor Inaccurate (3),No Engagement,19.561,21.331,Neither Accurate nor Inaccurate (3),No Engagement,7.794,11.961,More real than fake (4),2.515,3.728,0,1,1
405,3,1,Very Accurate (5),No Engagement,23.915,24.815,Somewhat Accurate (4),No Engagement,16.044,17.687,More real than fake (4),5.162,6.076,0,1,1
406,1,2,Somewhat Inaccurate (2),No Engagement,3.752,6.394,Somewhat Accurate (4),No Engagement,2.833,5.268,More real than fake (4),0,0.587,1,0,1
406,2,3,Very Inaccurate (1),No Engagement,7.55,8.854,Very Inaccurate (1),No Engagement,1.522,3.267,More real than fake (4),0,2.77,1,0,1
406,3,1,Somewhat Inaccurate (2),No Engagement,1.328,2.63,Very Inaccurate (1),Reply,5.858,6.924,More fake than real (2),0,1.774,1,0,1
407,1,1,Very Accurate (5),No Engagement,4.503,5.629,Neither Accurate nor Inaccurate (3),No Engagement,1.934,3.552,More real than fake (4),2.653,3.436,0,0,0
407,2,2,Very Inaccurate (1),No Engagement,1.865,3.637,Very Inaccurate (1),No Engagement,1.03,3.118,Definitely fake (1),0,1.044,0,0,0
407,3,3,Very Inaccurate (1),No Engagement,2.442,4.032,Very Inaccurate (1),No Engagement,2.225,3.387,Definitely fake (1),0,0.988,0,0,0
408,1,2,Very Inaccurate (1),No Engagement,23.57,24.167,Neither Accurate nor Inaccurate (3),No Engagement,19.245,19.672,More real than fake (4),4.132,4.629,1,0,1
408,2,3,Very Inaccurate (1),No Engagement,6.48,7.1,Very Inaccurate (1),No Engagement,5.641,6.32,Definitely real (5),3.932,4.461,1,0,1
408,3,1,Very Inaccurate (1),No Engagement,16.357,18.177,Very Inaccurate (1),No Engagement,22.165,22.774,I'm not sure (3),9.119,9.676,1,0,1
409,1,1,Neither Accurate nor Inaccurate (3),No Engagement,4.631,13.234,Neither Accurate nor Inaccurate (3),No Engagement,2.383,4.867,More real than fake (4),0,0.804,1,0,1
409,2,2,Neither Accurate nor Inaccurate (3),No Engagement,5.52,6.232,Neither Accurate nor Inaccurate (3),No Engagement,1.864,3.256,More real than fake (4),0,1.791,1,0,1
409,3,3,Very Inaccurate (1),No Engagement,15.123,15.724,Very Inaccurate (1),No Engagement,2.241,4.07,Definitely fake (1),0,2.912,1,0,1
410,1,1,Somewhat Accurate (4),No Engagement,5.088,6.967,Very Accurate (5),No Engagement,2.609,4.443,I'm not sure (3),0,1.814,0,1,0
410,2,2,Somewhat Accurate (4),No Engagement,11.878,16.461,Somewhat Accurate (4),No Engagement,9.401,11.183,I'm not sure (3),0,1.183,0,1,0
410,3,3,Somewhat Inaccurate (2),No Engagement,2.847,4.914,Somewhat Inaccurate (2),No Engagement,2.32,3.953,I'm not sure (3),0,1.279,0,1,0
411,1,3,Very Inaccurate (1),Reply,3.532,4.791,Very Inaccurate (1),Reply,1.983,3.391,More real than fake (4),0,1.143,0,2,0
411,2,1,Somewhat Accurate (4),No Engagement,6.436,6.844,Very Accurate (5),No Engagement,2.386,3.707,Definitely real (5),0,1.542,0,2,0
411,3,2,Somewhat Accurate (4),No Engagement,2.899,4.141,Somewhat Inaccurate (2),No Engagement,1.733,3.275,I'm not sure (3),0,1.392,0,2,0
412,1,3,Somewhat Accurate (4),Retweet,12.125,13.211,Somewhat Accurate (4),Retweet,8.516,9.614,More real than fake (4),7.721,8.371,1,1,1
412,2,1,Neither Accurate nor Inaccurate (3),Like,22.423,23.629,Neither Accurate nor Inaccurate (3),Reply,13.509,14.701,I'm not sure (3),19.989,20.866,1,1,1
412,3,2,Somewhat Accurate (4),No Engagement,13.694,15.008,Somewhat Accurate (4),No Engagement,4.101,5.164,I'm not sure (3),9.087,10.046,1,1,1
413,1,2,Somewhat Accurate (4),Reply,2.304,3.897,Very Accurate (5),Retweet,0,3.037,More real than fake (4),0,3.719,1,2,1
413,2,3,Somewhat Accurate (4),Like,10.791,12.786,Very Accurate (5),Like,9.17,11.191,Definitely real (5),0.576,1.449,1,2,1
413,3,1,Somewhat Accurate (4),Reply,3.36,5.127,Somewhat Accurate (4),Like,0,9.884,I'm not sure (3),0,1.14,1,2,1
414,1,3,Very Inaccurate (1),No Engagement,7.504,13.383,Very Inaccurate (1),No Engagement,11.952,12.331,More real than fake (4),0,0.811,1,1,1
414,2,1,Somewhat Inaccurate (2),0,28.536,37.517,Somewhat Accurate (4),No Engagement,15.056,16.204,More real than fake (4),0.064,0.867,1,1,1
414,3,2,Very Inaccurate (1),No Engagement,1.696,2.892,Very Inaccurate (1),No Engagement,1.24,2.227,Definitely fake (1),0,8.346,1,1,1
415,1,1,Somewhat Inaccurate (2),Like,15.58,16.235,Somewhat Inaccurate (2),Like,12.025,12.453,More real than fake (4),12.192,13.641,0,2,1
415,2,3,Somewhat Inaccurate (2),No Engagement,7.226,8.083,Somewhat Inaccurate (2),No Engagement,4.903,5.403,More real than fake (4),9.395,9.997,0,2,1
415,3,2,Somewhat Inaccurate (2),No Engagement,39.63,40.21,Very Accurate (5),No Engagement,101.453,102.231,More fake than real (2),2.321,3.171,0,2,1
416,1,2,Somewhat Accurate (4),Like,2.08,3.55,Very Accurate (5),External Share,2.84,4.417,More real than fake (4),18.383,31.397,0,2,1
416,2,3,Very Inaccurate (1),Reply,7.76,10.293,Somewhat Accurate (4),No Engagement,14.696,21.213,Definitely real (5),0,1.269,0,2,1
